movie_id,movie_title,movie_release_year,movie_rating,genres,no_of_reviews,gross_in_millions($),runtime_in_minutes,data_source
c4d39177-4f75-419a-8332-06b9f1e76ad8,Blade,1998,7.1,"Action, Horror, Sci-Fi",283232,70.09,120,movies.csv
c0c3f4d2-e321-4571-acbd-a61bb6eb681d,Outside Ozona,1998,6.0,"Comedy, Drama, Romance",973,0.01,100,movies.csv
487e81dd-20d6-4f92-9d9c-a2d82c3a69a7,20 Dates,1998,5.6,"Biography, Comedy, Romance",1777,0.54,87,movies.csv
f820c1d0-3193-4c0d-b714-bf57809c2ea0,Get Real,1998,7.5,"Comedy, Drama, Romance",14335,1.2,108,movies.csv
16660a99-f095-4cd0-9bb3-7dfe1e97879d,That's the Way I Like It,1998,6.8,"Comedy, Drama, Music",611,0.02,95,movies.csv
f37b4bcf-8b3f-419e-b14d-d8318c60ffb1,The Legend of 1900,1998,8.0,"Drama, Music, Romance",66354,0.26,169,movies.csv
16b69de9-d3e2-4a87-b686-93aada1aed39,Rush Hour,1998,7.0,"Action, Comedy, Crime",277997,141.15,98,movies.csv
491a2ef6-21f1-4b11-93fb-53a6648132f1,Among Giants,1998,5.9,"Comedy, Romance",949,0.06,93,movies.csv
e3f461f4-e809-4883-88f2-07fa878b1520,Six-String Samurai,1998,6.4,"Action, Adventure, Comedy",7716,0.12,91,movies.csv
7faadcbb-3298-47a2-bce2-faefce59185a,A Price Above Rubies,1998,6.5,"Drama, Romance",2885,1.08,117,movies.csv
a231e6a3-ae35-4d24-ad98-18061a2917c4,The Big Hit,1998,6.0,"Action, Comedy, Crime",30729,27.05,91,movies.csv
cb410405-1c6a-4362-85f1-5a1f57b7e581,The Negotiator,1998,7.3,"Action, Crime, Drama",147610,44.48,140,movies.csv
16395b76-fa12-418a-b5bb-fbeaf4ff4d71,Living Out Loud,1998,6.5,"Comedy, Drama, Romance",4924,12.9,100,movies.csv
ddd6930b-458c-4dec-be26-f2f62448c9cf,Mighty Joe Young,1998,5.7,"Action, Adventure, Family",29875,50.63,114,movies.csv
14679a5a-dba4-46c0-95c6-1664406bca8b,Woo,1998,4.1,"Comedy, Romance",2179,8.03,84,movies.csv
65a395ef-f97c-4d70-8b90-baba3a27b216,Tarzan and the Lost City,1998,3.9,"Action, Adventure, Family",2305,2.17,83,movies.csv
26b26f5a-d25f-4948-9772-a9fedbad390c,The Governess,1998,6.2,"Drama, Romance",3083,3.9,115,movies.csv
54725319-a973-42df-82b0-cbf5648c985a,Enemy of the State,1998,7.3,"Action, Thriller",250100,111.55,132,movies.csv
73471ee8-0942-46ab-80d2-3d3a12e3c563,The Wedding Singer,1998,6.9,"Comedy, Music, Romance",155354,80.25,97,movies.csv
87e3535a-fa72-48c4-a766-9bd21b2ff530,Your Friends and Neighbors,1998,6.3,"Comedy, Drama, Romance",8198,4.71,100,movies.csv
a8a26e26-a116-4ba7-b6d0-1305a45fed34,The Newton Boys,1998,6.1,"Action, Crime, Drama",11900,10.3,122,movies.csv
345d2c32-f915-4f8a-bb17-ce9a2817625a,The Last Days of Disco,1998,6.7,"Comedy, Drama, Music",13800,2.99,113,movies.csv
a762b88f-17fc-41e0-ad24-7f98d5d9d929,Black Dog,1998,5.4,"Action, Crime, Drama",9567,12.83,89,movies.csv
d73c0634-78e7-4fa3-9040-377046e5fd14,Cousin Bette,1998,6.2,"Comedy, Drama, Romance",2767,1.2,108,movies.csv
7b33cced-ead6-4309-ae25-b0a73e5af2fc,Besieged,1998,6.8,"Drama, Romance",5101,2.03,93,movies.csv
031893fb-bde2-4058-9884-8df293516a90,Head On,1998,6.5,"Drama, Romance",4513,0.38,104,movies.csv
d13ce4b2-148f-4450-96b0-55eac34dd3b4,Immortality,1998,6.2,"Crime, Mystery, Romance",6036,0.02,98,movies.csv
5c6a899f-72f3-4122-88df-a9992402a966,Still Crazy,1998,7.0,"Comedy, Drama, Music",8410,0.48,95,movies.csv
99c6d735-3616-48c6-a3fd-7ed506c5aba7,Palmetto,1998,6.1,"Crime, Drama, Mystery",8131,5.84,114,movies.csv
0f51c531-6e60-443f-ab4f-8598a219db9e,Anaconda,1997,4.8,"Action, Adventure, Horror",107471,65.89,89,movies.csv
1c6f23fa-7210-45dd-a7f0-e9ebff4daaa1,Nothing to Lose,1997,6.7,"Action, Adventure, Comedy",47858,44.46,98,movies.csv
f29c8a57-ec71-435d-8726-cc72915887ae,Speed 2: Cruise Control,1997,3.9,"Action, Adventure, Crime",83239,48.61,121,movies.csv
18e1457f-8024-43c5-a9fb-8cef589e9870,Trojan War,1997,5.6,"Comedy, Romance",6395,0.0,85,movies.csv
21237282-f733-4092-a5d2-5c152939e511,G.I. Jane,1997,6.0,"Action, Drama, War",83905,48.17,125,movies.csv
3a638dd0-d77a-47b1-9bf7-20f675a61d7a,Home Alone 3,1997,4.5,"Action, Comedy, Crime",121025,30.88,102,movies.csv
bf81fb73-33b5-418f-8f02-e2db8bcd1ed2,"First Love, Last Rites",1997,5.5,"Drama, Romance",349,0.04,94,movies.csv
21de1503-1b49-4341-ab39-b98aae0964bb,The Chambermaid on the Titanic,1997,6.6,"Drama, Romance",1425,0.24,101,movies.csv
30b0f092-fcca-4cb3-8522-66abc620bc88,My Best Friend's Wedding,1997,6.3,"Comedy, Drama, Romance",147257,127.12,105,movies.csv
be1ea94c-63e4-4f33-94d1-29c02f8288d9,Commandments,1997,5.5,"Comedy, Drama, Romance",1714,0.49,88,movies.csv
4504ef35-876f-4814-91a8-947f3ff7037c,Roseanna's Grave,1997,7.1,"Comedy, Romance, Drama",3478,0.07,98,movies.csv
337bbe50-83ca-4dc1-948d-6b6c6463d20d,Picture Perfect,1997,5.5,"Comedy, Drama, Romance",20793,31.06,101,movies.csv
3228e2d5-f597-47b8-ac79-c89db2d8e077,The Fifth Element,1997,7.6,"Action, Adventure, Sci-Fi",484362,63.54,126,movies.csv
87723eed-fe3e-4a87-9eb5-127c3adfd453,Life Is Beautiful,1997,8.6,"Comedy, Drama, Romance",708654,57.6,116,movies.csv
2d7e9040-241a-4e6e-8995-f75a14670043,Swept from the Sea,1997,6.7,"Drama, Mystery, Romance",3522,0.28,115,movies.csv
c346665f-e196-4210-9bbb-e94361f3699f,The Tango Lesson,1997,6.7,"Drama, Music, Romance",2417,1.3,100,movies.csv
daf1960f-b93b-491d-be04-782dd9aee022,Washington Square,1997,6.7,"Drama, Romance",3533,1.71,115,movies.csv
3d5c6c37-03d7-4086-9a62-4334516f1dab,Double Team,1997,4.8,"Action, Comedy, Sci-Fi",35431,11.44,93,movies.csv
f13915c0-a922-4b6b-bef5-9d87b3de01c8,Kull the Conqueror,1997,4.8,"Action, Adventure, Fantasy",8525,6.09,95,movies.csv
f567ce27-4f75-4ac8-8001-5e6f54221f79,Dante's Peak,1997,6.0,"Action, Adventure, Thriller",93939,67.13,108,movies.csv
3888dbfc-147d-4dd3-8033-7d30a7e2aaa5,A Merry War,1997,6.3,"Comedy, Drama, Romance",1472,0.3,101,movies.csv
e0cdb358-0d4e-449a-ad6e-8b0174a333ea,Murder at 1600,1997,6.1,"Action, Crime, Drama",31768,25.83,107,movies.csv
ec4cc537-412d-451c-9ee8-58dc50494b07,The Sixth Man,1997,5.6,"Comedy, Drama, Fantasy",6098,14.71,107,movies.csv
2f24ca6a-701c-4e64-8036-b925bc022f02,George of the Jungle,1997,5.5,"Action, Adventure, Comedy",81396,105.26,92,movies.csv
7486f634-0c8f-482d-af81-6c0f87a37bb9,Gang Related,1997,6.4,"Action, Crime, Drama",9430,5.79,111,movies.csv
0fa24aee-86a1-40bb-92f7-d238e46d2032,The Hanging Garden,1997,6.9,"Drama, Romance",3031,0.93,91,movies.csv
198169dc-cf6c-47ce-87fb-09b67fb43df8,Afterglow,1997,6.0,"Comedy, Drama, Romance",3677,2.44,119,movies.csv
5e3ec034-2ecb-4d00-9449-090dcc77ccda,Hurricane Streets,1997,6.3,"Crime, Drama, Romance",1270,0.33,86,movies.csv
dedae5e8-259f-4367-9d0a-4babd104ca9b,Mr. Jealousy,1997,6.3,"Comedy, Romance",2449,0.29,103,movies.csv
7ba86c7c-7f80-4b90-ad84-af9acbfb3e6e,Trial and Error,1997,5.8,"Comedy, Romance",7659,13.55,98,movies.csv
10a7e619-9692-4f6c-bf41-274ba9c0e3cf,The Real Blonde,1997,6.0,"Comedy, Drama, Romance",4237,0.25,105,movies.csv
9b74982b-dabd-45d8-a542-f3c9bd433e0d,Knockin' on Heaven's Door,1997,7.8,"Action, Crime, Comedy",31949,0.0,87,movies.csv
87a091de-7e57-4d66-bcde-77a1f40b0416,The Myth of Fingerprints,1997,6.0,"Comedy, Drama, Romance",2650,0.46,93,movies.csv
9cb1a52c-5467-4289-91fa-f4abfbeb06ce,A Life Less Ordinary,1997,6.3,"Comedy, Crime, Fantasy",36375,4.27,103,movies.csv
5ebdbd3e-226e-4883-b585-02fc6e74068d,The Wings of the Dove,1997,7.1,"Drama, Romance",12693,13.72,102,movies.csv
f9562a09-ab39-450a-9a8a-e5311832b8ca,I Went Down,1997,6.8,"Action, Comedy, Crime",2202,0.41,107,movies.csv
37fb7ba3-158b-43b7-8051-530ba68bccec,The Last Time I Committed Suicide,1997,5.5,"Biography, Drama, Romance",2360,0.05,92,movies.csv
75f45d50-581e-4b7b-a63d-c4c33836cc87,The Jackal,1997,6.4,"Action, Crime, Drama",120268,54.93,124,movies.csv
aca589c9-bd47-40af-99bc-404e49de7f37,The Gambler,1997,6.3,"Biography, Drama, Romance",430,0.01,97,movies.csv
96fb6cf3-0ce2-42ef-ac48-f9d8ed2355ff,One Night Stand,1997,5.9,"Drama, Romance",7071,2.62,102,movies.csv
a9eaeb71-293e-4669-b1f6-5199777d05ce,Shadow Conspiracy,1997,4.9,"Action, Thriller",5059,2.15,103,movies.csv
ed4e5652-eff2-41ba-8aa4-eb074a1924b6,The Postman,1997,6.1,"Action, Adventure, Drama",75744,17.63,177,movies.csv
f90782e8-a4b8-4033-a1b4-1ffd0f0b806e,Kicked in the Head,1997,4.5,"Comedy, Crime, Drama",1064,0.1,87,movies.csv
b0ea423a-d33d-446f-b7c1-45eb5a2779f6,Good Will Hunting,1997,8.3,"Drama, Romance",998603,138.43,126,movies.csv
f7a3d33f-7cc2-4046-9899-0da0240665d0,Conspiracy Theory,1997,6.7,"Action, Mystery, Thriller",103319,75.98,135,movies.csv
02067459-afab-400a-b4a7-b231e37bd85f,Touch,1997,5.6,"Comedy, Drama, Romance",2599,0.41,96,movies.csv
14106e99-407a-4361-880c-724dc113ddd1,Oscar and Lucinda,1997,6.6,"Drama, Romance",7060,1.51,132,movies.csv
e36e9dba-5c37-4421-a903-767d62720810,Beverly Hills Ninja,1997,5.5,"Action, Comedy",42631,31.24,88,movies.csv
e4e2f46f-cc3b-4bf7-b959-9488eb9499b4,Absolute Power,1997,6.7,"Action, Crime, Drama",57540,50.01,121,movies.csv
73240866-e08b-4673-b57d-b4b0a3892206,"Niagara, Niagara",1997,6.9,"Drama, Romance",1669,0.17,93,movies.csv
6162a1b1-b98f-4d42-990a-132e3fad64c5,McHale's Navy,1997,4.5,"Action, Comedy",6931,4.53,108,movies.csv
26af9c20-c2d2-49fd-b090-97bdb4381e86,Shooting Fish,1997,6.6,"Comedy, Crime, Romance",7744,0.3,103,movies.csv
118f259a-3541-45f3-9e10-0055a8edc1e4,Batman & Robin,1997,3.7,"Action, Sci-Fi",258858,107.33,125,movies.csv
fe6fc01a-1648-47fa-9346-2b447e5ee94f,Mrs. Brown,1997,7.2,"Biography, Drama, History",15081,9.22,101,movies.csv
b3cb9063-1290-4ac3-beaf-eda1c44a36fb,The Devil's Own,1997,6.2,"Action, Crime, Drama",68131,42.87,111,movies.csv
bb52ad0e-2556-4478-8e7f-0909fb1fda2e,Prefontaine,1997,6.8,"Biography, Drama, Romance",7470,0.53,106,movies.csv
0339aca5-1775-4369-88b8-8d5c659dfc69,Going All the Way,1997,5.7,"Comedy, Drama, Romance",2030,0.09,103,movies.csv
4b09462c-6e41-4df7-af3d-b936f2749719,Love Jones,1997,7.3,"Drama, Romance",5227,12.51,109,movies.csv
38596dd5-d509-443d-b71a-82472a8b270d,Chasing Amy,1997,7.2,"Comedy, Drama, Romance",140623,12.02,113,movies.csv
0bd30c09-e470-4def-abcf-9fb85a78f041,Fathers' Day,1997,5.2,"Comedy, Romance",16019,28.66,98,movies.csv
75fa7d01-243a-4b47-8878-d75ac6c411dd,'Til There Was You,1997,4.8,"Romance, Comedy",2935,3.48,113,movies.csv
0ca04d43-4533-4a66-9348-767c0619dded,Mortal Kombat: Annihilation,1997,3.6,"Action, Adventure, Fantasy",56094,35.93,95,movies.csv
e24f4556-2f6e-41cc-9dbe-49c7088d090d,Love! Valour! Compassion!,1997,7.0,"Comedy, Drama, Romance",3624,2.87,108,movies.csv
c42d4097-07e7-4c72-801c-e1220537c9b8,Floating,1997,6.5,"Drama, Romance",732,0.01,90,movies.csv
d66ea00d-7b8f-4641-bd34-1947410a9078,Turbo: A Power Rangers Movie,1997,3.6,"Action, Adventure, Family",9295,8.36,99,movies.csv
8bffc61d-1293-478c-b84b-04485d501789,Chinese Box,1997,6.2,"Drama, Romance",3498,2.2,99,movies.csv
2f804b08-938c-4a9d-8762-d14abeb4c1ad,Dangerous Ground,1997,4.4,"Action, Crime, Drama",1972,5.08,95,movies.csv
8d5f018b-e307-4d6c-855a-4cd3d71df0fa,Money Talks,1997,6.2,"Action, Comedy, Crime",30335,41.07,97,movies.csv
2e578228-4c0c-4624-9627-2ccf5ca7b178,Sprung,1997,5.0,"Comedy, Romance",1204,7.55,105,movies.csv
30b9c4cc-0c2b-4e64-b087-1e36fa02e36a,Alien: Resurrection,1997,6.2,"Action, Horror, Sci-Fi",253443,47.75,109,movies.csv
af1fd661-0d72-4fa8-b00c-1b4534481064,Déjà Vu,1997,6.8,"Drama, Romance",942,0.82,117,movies.csv
264782db-00d3-4819-94c9-b22840263f5f,The Saint,1997,6.2,"Action, Adventure, Romance",70333,61.36,116,movies.csv
b047c378-a5fb-41ac-8fac-313555c83d4f,A Smile Like Yours,1997,4.8,"Comedy, Romance",1503,3.25,98,movies.csv
390e3c45-5593-4e8c-acff-94b7eeb1228a,"I Love You, Don't Touch Me!",1997,5.2,"Comedy, Romance",505,0.03,86,movies.csv
41f937e8-adcd-42de-81de-7555af6958ab,That Old Feeling,1997,6.1,"Comedy, Romance",3963,16.33,105,movies.csv
52b991e1-3b52-40d9-a4a5-24ad3d8bd6bf,Zeus and Roxanne,1997,5.3,"Adventure, Comedy, Family",3158,7.18,98,movies.csv
49f8920d-764a-436d-a22c-dfbae2db8854,Eight Days a Week,1997,6.1,"Comedy, Romance",3262,0.03,92,movies.csv
c96f1c30-3008-43e7-97c6-379a026ec86f,Traveller,1997,6.1,"Crime, Drama, Romance",2202,0.5,101,movies.csv
29a28c7e-4ac4-40a4-857d-d2c6c6171899,Still Breathing,1997,6.5,"Comedy, Drama, Romance",2974,0.21,109,movies.csv
b7fdddc8-d6b8-451d-b1fa-002af2f1e9a4,Fools Rush In,1997,6.1,"Comedy, Drama, Romance",36966,29.29,109,movies.csv
27bb3e35-c084-4b27-a12c-961cbf5ea6a4,Leather Jacket Love Story,1997,6.2,"Comedy, Drama, Romance",487,0.01,85,movies.csv
bcbb12c8-a3af-4b74-b83e-945a28bfb7de,Hugo Pool,1997,5.0,"Comedy, Romance",2029,0.0,92,movies.csv
2c04ecae-8844-4cdc-a864-954c64f299a2,Hav Plenty,1997,6.2,"Comedy, Romance",1099,2.3,92,movies.csv
d75c4f99-e9ce-45a4-ae67-93a5909a4152,"Truth or Consequences, N.M.",1997,6.3,"Action, Crime, Drama",5056,0.05,106,movies.csv
126313bf-0e9f-4941-85ec-fb2666591e89,All Over Me,1997,6.4,"Crime, Drama, Romance",3396,0.15,86,movies.csv
f0ae54a2-8910-411d-89ad-0be68dc78503,Con Air,1997,6.9,"Action, Crime, Thriller",307095,101.12,115,movies.csv
1c32dc3c-3d6c-474d-859d-a13825140adf,Out to Sea,1997,6.1,"Comedy, Romance",9202,27.97,106,movies.csv
6cc6b67e-567d-4a14-ba9f-4c14a895a330,The Edge,1997,6.9,"Action, Adventure, Drama",75912,27.78,117,movies.csv
3c2986cd-dbca-48c2-864a-0732ce52be99,Four Days in September,1997,7.4,"Action, Drama, History",5159,0.31,110,movies.csv
be51fd47-4b6f-48b5-ac2c-87ad84a0d871,My Son the Fanatic,1997,6.8,"Comedy, Drama, Romance",1636,0.41,87,movies.csv
2fa3ea6c-ffc2-4d85-96bc-ec7459f15690,As Good as It Gets,1997,7.7,"Comedy, Drama, Romance",306425,148.48,139,movies.csv
65f61494-1674-41a9-8816-77a1d6ff7dde,Starship Troopers,1997,7.3,"Action, Adventure, Sci-Fi",303596,54.81,129,movies.csv
c3804d76-0c99-4dd0-82b1-84af5c18e6cc,Warriors of Virtue,1997,4.7,"Action, Adventure, Fantasy",3355,6.45,101,movies.csv
09a74fee-a468-4247-99bf-2d79e51820a7,Wilde,1997,6.9,"Biography, Drama, Romance",17552,2.16,118,movies.csv
e67b506a-a63b-4ecc-8fe8-7c2074404d62,Booty Call,1997,5.4,"Comedy, Romance",9205,20.06,79,movies.csv
09382b32-d216-4a6a-b7bb-847bd0f5cec7,Face/Off,1997,7.3,"Action, Crime, Sci-Fi",386033,112.23,138,movies.csv
8b9e6ab1-aca5-4512-8d75-9a18ef3af0ea,Metro,1997,5.6,"Action, Comedy, Crime",28269,31.99,117,movies.csv
e790940a-70ef-4b50-97dc-73964a12a440,I Think I Do,1997,6.6,"Comedy, Romance",1635,0.34,90,movies.csv
a082c0eb-c7de-4a54-a47e-3e848ba92000,Addicted to Love,1997,6.1,"Comedy, Romance",25168,34.66,100,movies.csv
b9fb3e71-2d7c-45f9-bdd4-fc2d54b0b480,Air Force One,1997,6.5,"Action, Drama, Thriller",201999,172.96,124,movies.csv
b87377f8-26fd-408c-b6e9-801201636935,The Beautician and the Beast,1997,5.4,"Comedy, Romance",9666,11.49,105,movies.csv
142b12ce-41ba-4738-a423-04477fdea135,The Peacemaker,1997,6.0,"Action, Thriller",60008,41.26,124,movies.csv
aab57575-12ab-46e2-b23b-73802e8097ef,In & Out,1997,6.4,"Comedy, Romance",42763,63.86,90,movies.csv
bf03b30c-4bef-49ff-9d2b-a57eb6c0f859,Grosse Pointe Blank,1997,7.3,"Action, Comedy, Crime",96600,28.01,107,movies.csv
08ec486a-f2fe-4187-9a16-90cce8142d77,Inventing the Abbotts,1997,6.4,"Drama, Romance",13415,5.94,110,movies.csv
bc77bece-7b16-4573-bce2-965fe3d010b8,Rosewood,1997,7.2,"Action, Drama, History",8537,13.1,140,movies.csv
ac5a8458-ff54-46cd-a51e-ffab15795b3c,Breaking Up,1997,4.7,"Comedy, Drama, Romance",3035,0.01,90,movies.csv
6344019a-3359-4d96-9f74-07ef62e2d0bd,The MatchMaker,1997,6.5,"Comedy, Romance",5778,3.38,97,movies.csv
b93a7390-91b5-47f6-8fd3-835ee89defb7,The Lost World: Jurassic Park,1997,6.5,"Action, Adventure, Sci-Fi",427453,229.09,129,movies.csv
5b60ab37-e621-447a-a304-ef00af494edf,That Darn Cat,1997,4.6,"Action, Comedy, Crime",4665,18.3,89,movies.csv
e7071fbd-d38d-4cf9-8d78-e9da136a6ada,Wild America,1997,6.3,"Action, Adventure, Comedy",7709,7.32,106,movies.csv
9f1a9b8a-b336-4615-aa33-e07a208bc9a7,Spawn,1997,5.2,"Action, Drama, Horror",70042,54.97,96,movies.csv
b9d212bb-eff5-46bd-a4e2-3dff42d37ed4,Tomorrow Never Dies,1997,6.5,"Action, Adventure, Thriller",198799,125.33,119,movies.csv
f5edbc26-f9b7-4517-b778-7fcbfcbebb7a,Men in Black,1997,7.3,"Action, Adventure, Comedy",582139,250.69,98,movies.csv
b12b6cd3-26ab-4b30-b865-9bfddcff92dc,Mrs Dalloway,1997,6.5,"Drama, Romance",4016,3.26,97,movies.csv
e03aae2a-5520-4421-ad43-a746ac4255f7,She's So Lovely,1997,5.9,"Drama, Romance",8540,7.22,100,movies.csv
2c2e343f-68e5-4bbf-9c83-001aae973d96,Mr. Nice Guy,1997,6.2,"Action, Adventure, Comedy",27899,12.67,88,movies.csv
4fddfb78-406b-44c1-98b1-e6f77543d8d8,Firelight,1997,7.2,"Drama, Romance",4613,0.78,103,movies.csv
d0e99713-bc8c-4590-85a3-e97c60c09eec,Latin Boys Go to Hell,1997,5.1,"Comedy, Drama, Crime",315,0.1,71,movies.csv
9ac49d03-3726-4398-af03-082e9ea265be,All the Rage,1997,5.1,"Comedy, Drama, Romance",469,0.1,105,movies.csv
47ac9096-6333-4c70-9f0d-69a4e776462f,The Preacher's Wife,1996,5.7,"Comedy, Drama, Fantasy",12966,48.1,123,movies.csv
254e0655-5c8f-436c-b080-20ac72e6dfee,It's My Party,1996,7.1,"Drama, Romance",3144,0.62,110,movies.csv
a8c72ebb-f2ab-40dc-97c5-641cffd5c620,To Gillian on Her 37th Birthday,1996,5.8,"Drama, Fantasy, Romance",4976,4.14,93,movies.csv
926f2ac7-c9e3-46f9-b9be-b2f19bbe2e35,Big Night,1996,7.3,"Drama, Romance",21633,11.88,109,movies.csv
7de07314-bead-48b2-b893-5259234a333c,The Whole Wide World,1996,7.0,"Biography, Drama, Romance",3855,0.14,111,movies.csv
a9327faf-0f9e-4c21-a64f-a287ea0c7c1a,Multiplicity,1996,6.1,"Comedy, Romance, Sci-Fi",33872,20.1,117,movies.csv
053f2519-4306-4288-853a-baea2700377d,Unhook the Stars,1996,6.5,"Drama, Romance",2292,0.23,103,movies.csv
e7a7785b-0132-42f8-998b-c26938ff55e1,Mother Night,1996,7.1,"Drama, Romance, War",5389,0.39,114,movies.csv
44a21665-abd0-4ae7-9879-9afb72c20c97,Love and Other Catastrophes,1996,6.5,"Comedy, Romance",2047,0.21,78,movies.csv
643bef78-f40c-422e-b0b0-30a581903827,Two If by Sea,1996,5.2,"Comedy, Crime, Romance",6138,10.7,96,movies.csv
87b7e41a-145f-4770-87ed-793d4aeb6e75,Star Trek: First Contact,1996,7.6,"Action, Adventure, Drama",128374,92.0,111,movies.csv
f5dabd8a-fedd-4056-bae7-c76a77fe0907,Jerry Maguire,1996,7.3,"Comedy, Drama, Romance",274661,153.95,139,movies.csv
86dfb1b0-54e5-48d8-bd01-19c7b9f4eb49,Moll Flanders,1996,6.4,"Drama, Romance",4388,3.36,123,movies.csv
dd0ba4b0-bda3-42fd-bcc8-8159dcdce5ae,Bloodsport 2,1996,4.8,"Action, Sport",3284,0.68,90,movies.csv
5eac41b3-a9e3-4dea-b402-8e8f2b112ba3,Tin Cup,1996,6.4,"Comedy, Drama, Romance",51727,53.85,135,movies.csv
96ce958e-a2f6-4582-8831-5597698e562e,Phenomenon,1996,6.4,"Drama, Fantasy, Romance",81370,104.64,123,movies.csv
8330cf33-2c73-41f9-b6c5-d54fc3f72ea3,The English Patient,1996,7.4,"Drama, Romance, War",194525,78.65,162,movies.csv
de8b4055-dd37-4b25-afa2-b290caa899f1,Wedding Bell Blues,1996,5.1,"Comedy, Romance",486,0.03,102,movies.csv
96c4827a-f517-4679-9fe9-e7e4a9ca0d4b,Walking and Talking,1996,6.7,"Comedy, Drama, Romance",3756,1.28,86,movies.csv
a25df733-715c-466c-81d1-f29c90257bdb,Different for Girls,1996,7.0,"Comedy, Drama, Romance",2001,0.21,92,movies.csv
1eb58802-1681-454b-b60c-58b45574a7da,Maximum Risk,1996,5.5,"Action, Thriller",23000,14.5,101,movies.csv
67345614-6de6-4d57-912b-be28262a04d4,A Thin Line Between Love and Hate,1996,5.6,"Comedy, Crime, Drama",5146,34.75,108,movies.csv
b0c91f82-f645-47ad-a344-3212ce020683,The Pallbearer,1996,5.0,"Comedy, Romance",11310,5.61,98,movies.csv
587838d9-3127-4f6e-be8e-3210ad9953fd,Entertaining Angels: The Dorothy Day Story,1996,6.3,"Biography, Drama, Romance",506,0.71,110,movies.csv
2d3280b0-8a71-488e-b2b2-319174227b04,Johns,1996,6.3,"Drama, Romance",1788,0.05,96,movies.csv
521d6ab0-d673-4d3e-89f9-10ae08612c54,Lilies,1996,7.4,"Crime, Drama, Fantasy",2794,0.22,95,movies.csv
4c8419a2-3d15-4b25-ba5c-32f8ab66aedf,Children of the Revolution,1996,6.3,"Comedy, Drama, Romance",2403,0.83,101,movies.csv
828225e5-efa1-41c2-ba34-7c4c1c90db49,The Crow: City of Angels,1996,4.6,"Action, Crime, Fantasy",20911,17.88,84,movies.csv
9958bb6e-5962-4ff7-8039-0e6a3293b1e3,Mission: Impossible,1996,7.1,"Action, Adventure, Thriller",437049,180.98,110,movies.csv
44a0f2f8-643b-4853-aa23-daf7a8b6e3bb,Spy Hard,1996,5.3,"Action, Comedy",39020,29.0,81,movies.csv
c6911824-5e68-456a-8acb-2c0243273c37,Hustler White,1996,5.8,"Drama, Romance",1370,0.13,79,movies.csv
72d6a7f0-130b-4a1d-bfe0-17d74dad3ad9,Executive Decision,1996,6.5,"Action, Adventure, Thriller",59467,56.57,133,movies.csv
3ceddd49-06e6-47b4-8402-1b8b6662a50d,From Dusk Till Dawn,1996,7.2,"Action, Crime, Horror",323635,25.75,108,movies.csv
b252f780-8be2-4087-a0c3-8c9a6f5f738f,D3: The Mighty Ducks,1996,5.4,"Action, Comedy, Drama",27754,22.94,104,movies.csv
668c653c-4090-435e-b7c2-010fd01efda4,DragonHeart,1996,6.4,"Action, Adventure, Fantasy",99402,51.37,103,movies.csv
800b3f7d-e650-4d26-9006-b66d3dc972fd,Love Is All There Is,1996,5.0,"Comedy, Romance",1422,0.03,105,movies.csv
4ce12e72-fb76-4020-968c-3e7acab048f1,American Strays,1996,5.2,"Action, Comedy",700,0.0,97,movies.csv
5b217680-df15-4a5f-875e-477902f3ed13,Kissed,1996,6.4,"Drama, Romance",3904,0.47,78,movies.csv
7dd27b4a-bc2e-4bea-a839-d22e9f3b53ba,Hotel de Love,1996,6.0,"Comedy, Drama, Romance",664,0.11,96,movies.csv
cf4897e3-bbdd-4a70-abb2-9d733988a02c,Mary Jane's Not a Virgin Anymore,1996,6.0,"Drama, Romance",421,0.03,98,movies.csv
8e23ce6d-c12c-4041-8b1f-f99e379d699c,Karmina,1996,6.7,"Comedy, Horror, Romance",687,0.37,110,movies.csv
4502569c-157d-40a6-aea7-96eab71264df,Love Serenade,1996,6.8,"Comedy, Crime, Drama",1615,0.58,101,movies.csv
397cee3e-689d-4ed3-b6a6-953f3d1703ec,Escape from L.A.,1996,5.7,"Action, Adventure, Sci-Fi",77313,25.48,101,movies.csv
36f570e5-3818-48b0-bf57-5d67c776cec3,Alive and Kicking,1996,6.5,"Comedy, Drama, Romance",862,0.2,98,movies.csv
621734bb-ed57-4478-a361-1397d7896e93,Up Close & Personal,1996,6.1,"Drama, Romance",14907,51.09,124,movies.csv
73c73d76-2b55-43fe-b97f-ef8f462f3d2d,Twister,1996,6.4,"Action, Adventure, Thriller",202071,241.72,113,movies.csv
4081c4a6-115a-466c-80bc-635f599f2b36,Beautiful Thing,1996,7.6,"Comedy, Drama, Romance",24882,1.5,90,movies.csv
b1ce1936-596b-4129-b2b2-29a330c6748f,The Truth About Cats & Dogs,1996,6.3,"Comedy, Romance",28537,34.07,97,movies.csv
7f5e83e7-982e-48ae-a86a-fba636678e05,One Fine Day,1996,6.5,"Comedy, Drama, Romance",47367,46.15,108,movies.csv
44aa0257-516d-49c8-8cc2-06394ec27385,The Wolves,1996,5.7,"Action, Drama, Thriller",75,2.4,88,movies.csv
90028289-019d-46c3-bbf8-dfd163968136,Shine,1996,7.6,"Biography, Drama, Music",55200,35.81,105,movies.csv
